method_id,evidence_role,fold_id,condition,score_sha256,heldout_pair_micro_f1,overall_pair_micro_f1,seen_pair_micro_f1,heldout_pair_precision,heldout_pair_recall,heldout_presence_f1,heldout_presence_ap,oracle_gated_sentiment_set_micro_f1,maximum_sentiments_per_selected_aspect,aspect_call_rate,selected_aspect_instances,test_contract_count
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a07,N,a442a64a8f921ff75b9657d4d5ec8ce51a9e872dfb8d4e2bdd1fca857de20058,0.549618320610687,0.5815899581589958,0.5902511078286559,0.43448275862068964,0.7477744807121661,0.5842450765864332,0.49529060215635845,0.9226190476190477,2,0.1922894985808893,2439,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a08,D,995f0b2af966ac762306a20e31797974ba34999da2894e9e93684399fdc08c07,0.6949152542372882,0.6136475208640157,0.6086503387180824,0.7454545454545455,0.6507936507936508,0.723404255319149,0.778889482916302,0.9322709163346613,2,0.17423525701671397,2210,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a08,N,efd2792b23df09c62d7cd082111b1063792ca775225980b7e9ff699391344f04,0.6368159203980099,0.610051993067591,0.6086503387180824,0.8533333333333334,0.5079365079365079,0.66,0.7787331861122982,0.9047619047619048,2,0.17147587511825924,2175,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a08,D,195387b8dba9ce4bde6f481c2e42a1e338cc3ed0238fa733f5412b6172f826b0,0.7058823529411765,0.6189536031589339,0.6135291033036182,0.75,0.6666666666666666,0.7341772151898734,0.7981143901883112,0.9322709163346613,2,0.1725796278776411,2189,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a08,N,b6ef741039a52c83ebdba0d27d03df434b9d7f3a0b5e0f382b150b563157a084,0.6435643564356436,0.6150398406374502,0.6135291033036182,0.8552631578947368,0.5158730158730159,0.6666666666666666,0.8059893204453711,0.9047619047619048,2,0.16974140649637337,2153,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a08,D,6202c8b04c014612b09c36419c1ca6fdf8c9f2e9852b31f3498b14ca31d08b53,0.6347826086956522,0.6001481847369721,0.5980623199790521,0.7019230769230769,0.5793650793650794,0.6724890829694323,0.6683225293010276,0.9322709163346613,2,0.17210659098076317,2183,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a08,N,fd830f81ca1acfdd17bb3e2ac9208c7d90144904bf27f55776fd2f3dabaf4a8c,0.5876288659793815,0.5975579367057064,0.5980623199790521,0.8382352941176471,0.4523809523809524,0.6217616580310881,0.7432858706396678,0.9047619047619048,2,0.16926836959949543,2147,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a09,D,fad6ff7e9e9625e6e0d386bccfd96c3906e1b1b8afdb06d36f9c96fb72f10106,0.55,0.6154573386906169,0.6160820806490098,0.4074074074074074,0.8461538461538461,0.55,0.6751672320353639,0.9230769230769231,1,0.1870860927152318,2373,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a09,N,00f7fb635cdda122a2edee6b88e68d64d97be200ed29a42d285f12ae8522f373,0.7692307692307693,0.6170263220298791,0.6160820806490098,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8205235042735041,0.9230769230769231,1,0.1859823399558499,2359,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a09,D,710180607b9a94cef86661b7c65e9a5d6f4180875e40a455e82a705b3ad96338,0.55,0.6175917215428034,0.6182336182336182,0.4074074074074074,0.8461538461538461,0.55,0.6749639800028436,0.9230769230769231,1,0.18874172185430463,2394,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a09,N,f3d6f729b700d85a8c6db55d99384cf1f8dff05c84af10b34f367a400e478842,0.7407407407407407,0.6190139183769757,0.6182336182336182,0.7142857142857143,0.7692307692307693,0.7407407407407407,0.8203341103341102,0.9230769230769231,1,0.18771680857773573,2381,0
